gage_ID,p/pet,swe/P,years_data,p_mm_wy,p_mm_jja,p_mm_son,p_mm_djf,p_mm_mam,pet_mm_wy,pet_mm_jja,pet_mm_son,pet_mm_djf,pet_mm_mam,T_max_c_wy,T_max_c_jja,T_max_c_son,T_max_c_djf,T_max_c_mam,T_min_c_wy,T_min_c_jja,T_min_c_son,T_min_c_djf,T_min_c_mam,pcumdist10days,pcumdist50days,pcumdist90days,swe_mm_wy,swe_mm_jja,swe_mm_son,swe_mm_djf,swe_mm_mam,srad_wm2_wy,srad_wm2_jja,srad_wm2_son,srad_wm2_djf,srad_wm2_mam,pdsi_wy,pdsi_jja,pdsi_son,pdsi_djf,pdsi_mam,jjaflow,sonflow,djfflow,mamflow,jjanoflow,sonnoflow,djfnoflow,mamnoflow,jjacount,soncount,djfcount,mamcount,totaldataperwyear,totalflowperwyear,totalnoflowperwyear,annualfractionnoflow,jjafractionnoflow,sonfractionnoflow,djffractionnoflow,mamfractionnoflow,annualfractionflow,jjafractionflow,sonfractionflow,djffractionflow,mamfractionflow,peakflow,peakflowmmd,peakdatewy,lowflow,lowflowmmd,lowdatewy,zeroflowfirst,zeroflowcentroiddate,zeroflowfirstjja,zeroflowcentroiddatejja,zeroflowfirstson,zeroflowcentroiddateson,zeroflowfirstdjf,zeroflowcentroiddatedjf,zeroflowfirstmam,zeroflowcentroiddatemam,area_norm_yield_mm,cumdist10days,cumdist50days,cumdist90days,totalflowperiods,meanlengthflow,maxlengthflow,minlengthflow,medianlengthflow,totalnoflowperiods,meanlengthnoflow,maxlengthnoflow,minlengthnoflow,medianlengthnoflow,cvlengthflow,cvlengthnoflow,US_L3NAME,NA_L2NAME,NA_L1NAME,knoben_aridity,knoben_seasonality,knoben_snowfrac,HLR,station_nm,dec_lat_va,dec_long_va,DRAIN_SQKM,STATE,CLASS,SNOW_PCT_PRECIP,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_DESC,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,IMPNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,AWCAVE,PERMAVE,CLAYAVE,SILTAVE,SANDAVE,TOPWET,depth_bedrock_m,porosity,storage_m,log_k,log_q0,p_value,k
11149400,0.388159653,0.000175495,39,633.1282051,3.794871795,101.2307692,383.3333333,144.7692308,1631.102564,652.6923077,360.5384615,182.3076923,431.2307692,23.67486525,31.37530658,25.08084244,16.24013118,21.81245819,6.435352351,10.82787068,7.041648305,2.520830907,5.252396878,53.46153846,114.4615385,180.1282051,0.111111111,0,0,0.111111111,0,237.7374095,335.8461538,197.031572,131.1143139,283.6541249,-0.153390313,-0.13965812,-0.133475783,-0.153874644,-0.185071225,91.84615385,90.23076923,90.25641026,91.94871795,0.153846154,0,0,0.051282051,92,90.23076923,90.25641026,92,364.4871795,364.2820513,0.205128205,0.000561995,0.001672241,0,0,0.000557414,0.999438005,0.998327759,1,1,0.999442586,2079.846154,5.948908734,168.9230769,15.88435897,0.045433457,143.025641,236,258.25,20,22.5,,,,,85,85.5,267.8402531,61.97435897,217.0769231,329.2564103,1.051282051,358.9487179,361.9230769,356.5384615,358.3846154,0.051282051,4,6,2,4,0.896761114,0.707106781,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.654553,0.847173,0,17,NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA,35.76135678,-120.855458,851.4,CA,Non-ref,1.1,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,79.4,0,1,4.2,3.35,38.18,0.04,1.86,0,0.13,481.0665,19.5089,0.13,2.17,25.39,39.93,34.68,11.51119,0.997444746,,,1.168802517,-1.73398127,0,14.75035651
11149900,0.405001703,0.000563965,39,640.3076923,3.358974359,97.30769231,391.5384615,148.1025641,1581,647.6923077,345.4871795,170.5641026,412.8461538,23.9582219,32.57380156,25.14298971,16.01136815,21.89657191,6.248966873,11.09718506,6.872469271,2.06497104,4.851783724,57.35897436,114.4615385,176.5897436,0.361111111,0,0,0.361111111,0.055555556,234.2926207,332.8369565,193.902517,127.69016,279.4292085,-0.252564103,-0.264957265,-0.2047151,-0.236980057,-0.297863248,33.12820513,7.256410256,69.76923077,90.69230769,58.87179487,82.97435897,20.48717949,1.307692308,92,90.23076923,90.25641026,92,364.4871795,200.8461538,163.6410256,0.448736827,0.639910814,0.920259228,0.226934035,0.014214047,0.551263173,0.360089186,0.079740772,0.773065965,0.985785953,2855.892308,12.38465992,131.7179487,0,0,269.7435897,7.435897436,190.9928457,32.36842105,62.27158391,1,43.07894737,1,16.48733032,39.5,62.84722222,157.0426256,106.8205128,144.5641026,187.4871795,1.153846154,188.9017094,200.5897436,179.1025641,187.0128205,2.102564103,79.85470085,98.64102564,59.74358974,81.24358974,1.444161764,0.381859421,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.619979,0.882078,0,18,SAN ANTONIO R NR LOCKWOOD CA,35.89663404,-121.0882491,556.4,CA,Non-ref,1.5,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,126.1,2.23,0,0,4.67,24.18,2.27,0.01,0,0.2,533.4074,19.50547,0.11,2.31,24.37,37.78,37.85,10.90708,7.685017547,,,0.795130269,-2.015406692,0,6.239219567
11151300,0.279203606,0.000970196,38,441.7368421,3.236842105,67.02631579,253.9736842,117.4736842,1582.131579,664.4210526,344.8421053,163.2368421,405.2105263,23.58405215,32.66404462,24.87680977,15.17192886,21.40154462,6.125168899,11.60426201,6.521381164,1.47039297,4.778117849,54.86842105,118.8421053,184.4736842,0.428571429,0,0,0.4,0.028571429,230.3282597,332.6953661,190.5388503,121.7101375,272.9522311,-0.154853801,-0.138128655,-0.08002924,-0.185935673,-0.200789474,76.47368421,79.81578947,87.92105263,90.26315789,15.52631579,10.39473684,2.342105263,1.736842105,92,90.21052632,90.26315789,92,364.4736842,334.4736842,30,0.082136033,0.168764302,0.114227877,0.025888439,0.018878719,0.917863967,0.831235698,0.885772123,0.974111561,0.981121281,780.5234211,3.152332439,134.2894737,0.295,0.00119143,268.3421053,146.5454545,234.1816008,16.9,46.37647059,1,40,1,15.55555556,70.66666667,81.35606061,20.62544222,91.26315789,137.8947368,186.3421053,1.210526316,312.5153509,326.6842105,301.4473684,310.5921053,0.5,59.14393939,75.18181818,45.81818182,57.31818182,1.10750117,0.734855379,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.745607,0.843034,0,17,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,36.26802087,-121.066303,608.2,CA,Ref,2.8,sedimentary,granitic,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,85.3,5.9,0,0,3.69,6.79,6.21,0.01,0,0.1,628.8245,20.02576,0.15,0.86,31.85,44.93,23.22,10.75896,6.199352702,,,0.987695604,-1.835214857,0,9.720656672
11151700,0.259495257,0.000142007,35,414.2285714,2.971428571,64.51428571,246.8857143,100.2857143,1596.285714,655.1142857,350.2285714,169.5714286,421.0285714,24.12712861,32.51090062,25.35513344,16.05794,22.44757764,6.689491942,11.77798137,7.244521193,2.049941392,5.621086957,54.14285714,115.5142857,182.4285714,0.058823529,0,0,0.058823529,0,232.8957334,331.3701863,193.7428571,125.2814652,278.5903727,-0.354880952,-0.38415873,-0.187650794,-0.35831746,-0.429555556,76.94285714,64.77142857,68.25714286,77.02857143,15.05714286,25.37142857,22,14.97142857,92,90.14285714,90.25714286,92,364.4,287,77.4,0.211912568,0.163664596,0.278806907,0.243872318,0.162732919,0.788087432,0.836335404,0.721193093,0.756127682,0.837267081,6158.571429,1.626545263,177.6571429,4.022571429,0.001062404,156.5142857,46.94736842,142.1445682,14.25,46.99305556,21.875,49.8266129,4.545454545,39.28280992,14.33333333,46.52035024,28.80418181,81.0625,181.71875,284.5,1.457142857,257.5166667,298.34375,221.875,252.90625,1.057142857,103.3859649,119,90.68421053,100.7894737,1.086168593,0.756521377,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.716775,0.823471,0,15,SALINAS R A SOLEDAD CA,36.411076,-121.3193738,10324.5,CA,Non-ref,1.4,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,75.6,13.4,6,268,5.34,10.45,6.11,0.41,0,0.4,487.333,13.65598,0.14,1.48,26.61,42.9,30.5,11.26443,33.44325134,,,,,,
11152000,0.548141625,0.002922514,39,845.9230769,4.769230769,126.2307692,505.1025641,209.8205128,1543.25641,624.6923077,342.1794872,176.4102564,395.8461538,21.88409088,29.83782051,23.22738984,14.55498137,19.73344482,7.71632755,13.28029543,8.720809371,3.182343696,5.561231884,52.76923077,115.0512821,178.6153846,2.472222222,0,0,2.361111111,0.722222222,231.2670659,330.1028428,191.878562,124.9748004,274.8294314,-0.305527066,-0.333162393,-0.256481481,-0.277891738,-0.335954416,73.8974359,67.20512821,90,92,18.1025641,23.02564103,0.256410256,0,92,90.23076923,90.25641026,92,364.4871795,323.1025641,41.38461538,0.113309379,0.196767001,0.253029022,0.002849003,0,0.886690621,0.803232999,0.746970978,0.997150997,1,4016.461538,15.49015555,128.025641,2.03025641,0.007830023,255.4615385,106.4347826,210.5172139,48.875,70.4375,1.125,29.7,1,5.5,,,241.6640061,90.61538462,142.2307692,197.3076923,1.076923077,310.2692308,321.8717949,298.6666667,310.2692308,0.871794872,47.64492754,57.43478261,38.86956522,46.63043478,1.284138392,0.607246586,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.619979,0.882078,0,18,ARROYO SECO NR SOLEDAD CA,36.28052076,-121.3227063,625.1,CA,Non-ref,2.9,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,126.1,0.51,0,0,1.59,46.47,0.51,0.01,0,0.05,759.0892,34.68161,0.1,3.14,20.17,34.81,45.02,10.01638,1.984853757,,,0.918392983,-1.913631835,0,8.286916881
11152300,0.286611866,0.00036915,39,451.4871795,3.102564103,69.66666667,264.6410256,114.0769231,1575.25641,645.4615385,343,169.5384615,412.9230769,23.83175065,32.00415273,25.03920615,16.0580489,22.02229654,6.772609669,11.79665552,7.291098393,2.254554961,5.628790412,54.8974359,116.8717949,182.1538462,0.166666667,0,0,0.166666667,0,231.9215948,330.9021739,192.2678658,124.7088163,276.5080825,-0.156139601,-0.151794872,-0.117763533,-0.170826211,-0.176324786,73.48717949,48.12820513,65.46153846,65.92307692,18.51282051,42.1025641,24.79487179,26.07692308,92,90.23076923,90.25641026,92,364.4871795,253,111.4871795,0.305309261,0.20122631,0.46266554,0.274944429,0.283444816,0.694690739,0.79877369,0.53733446,0.725055571,0.716555184,8530.953846,1.986109898,152.6153846,6.106923077,0.001421767,198.3589744,51.37837838,149.6812575,22.95,45.26700397,19.66666667,50.21770001,11.38095238,34.06546539,21.90909091,47.17537606,32.40861663,93.13513514,150.2702703,232.1081081,2.358974359,149.0632883,202.1891892,101.6216216,148.4459459,2.384615385,62.67870013,87.43243243,42.02702703,60.44594595,0.85038011,0.85238836,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.716775,0.823471,0,15,SALINAS R NR CHUALAR CA,36.55357267,-121.5493856,11555.7,CA,Non-ref,1.4,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,80.9,43.05,6,268,5.25,12.45,7.39,0.37,0,0.43,490.7961,14.87959,0.14,1.62,25.97,42.11,31.92,11.17092,30.80410677,,,0.87684834,-1.959743869,0,7.530925299
11152500,0.286819933,0.000370033,39,450.4102564,3.102564103,69.51282051,263.8717949,113.9230769,1570.358974,642.6153846,342.0512821,169.5897436,411.7692308,23.76058305,31.83899108,24.97806725,16.0607182,21.96376812,6.801273491,11.79863434,7.327044792,2.30339501,5.657580825,54.20512821,117.2051282,182.1794872,0.166666667,0,0,0.166666667,0,231.8157946,330.8623188,192.1856122,124.5940484,276.3205128,-0.160911681,-0.157521368,-0.121011396,-0.174900285,-0.181994302,55.71794872,43.20512821,64.64102564,71.05128205,36.28205128,47.02564103,25.61538462,20.94871795,92,90.23076923,90.25641026,92,364.4871795,234.6153846,129.8717949,0.355563617,0.394370123,0.516765286,0.283951661,0.227703456,0.644436383,0.605629877,0.483234714,0.716048339,0.772296544,8909.243333,2.017285071,139.0769231,4.799230769,0.001086672,201.3076923,18.42857143,159.4783471,7.95,47.53824497,13.5,49.23247925,6.416666667,29.11742134,31.9,54.33842397,29.25806272,97.31578947,140.9473684,196.8157895,2.333333333,167.5324561,206.7894737,140.3947368,160.8684211,2.435897436,84.70064103,123,53.10714286,80.35714286,1.050810489,0.959073401,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.716775,0.823471,0,15,SALINAS R NR SPRECKELS CA,36.631071,-121.672446,11842.7,CA,Non-ref,1.4,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,82,36.07,6,268,5.32,12.61,8.01,0.36,0,0.47,485.3488,14.87403,0.13,1.64,25.83,41.94,32.23,11.16634,30.52354042,,,0.973803526,-1.659012924,0,9.414635844
11152600,0.444763985,5.15633E-05,35,587.6857143,6.057142857,105.9142857,332.7142857,142.8,1321.342857,509.7142857,292.5142857,155.7142857,359.6571429,20.97146647,25.39031056,22.77469594,15.86168289,19.73689441,7.52928087,11.0547205,8.429838639,4.108705739,6.42515528,48.88571429,115.6857143,181.1142857,0.03030303,0,0,0.03030303,0,225.7260447,328.6096273,186.4125846,118.0167661,266.4723602,-0.251492063,-0.27952381,-0.167269841,-0.221460317,-0.300253968,28.2,16.68571429,41.17142857,55.54285714,63.8,73.45714286,49.08571429,36.45714286,92,90.14285714,90.25714286,92,364.4,141.6,222.8,0.611729901,0.693478261,0.816640502,0.543914181,0.396273292,0.388270099,0.306521739,0.183359498,0.456085819,0.603726708,115.0242857,2.949344296,140.9714286,0.006,0.000153846,223.8857143,15.21212121,178.0344277,11.72413793,53.08389299,2.483870968,44.85454863,2.137931034,36.55642175,20.08333333,55.38004969,43.791717,104.2058824,144.3529412,179.0294118,7.457142857,41.26126165,119.7058824,23.02941176,26.91176471,8.114285714,46.77132245,130.9090909,15.6969697,31.92424242,1.595917563,1.456939846,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.791098,0.796792,0,12,GABILAN C NR SALINAS CA,36.75579196,-121.6105005,94.8,CA,Non-ref,0.4,granitic,granitic,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,113.9,3.17,0,0,5.82,32.98,2.23,0,0,0.33,363.5747,22.37472,0.11,3.66,19.88,34.75,45.36,9.99678,2.5287,,,0.880173553,-1.871882974,0,7.58880779
11156500,0.303565703,0.003914429,39,461.2564103,3.256410256,71.48717949,264.8717949,121.6410256,1519.461538,648.7435897,327.7435897,152.2051282,386.4871795,22.16584198,30.96563545,23.54874243,14.17108732,19.76897993,7.220382398,13.31376812,7.988305641,2.157212047,5.284280936,55.76923077,117.2564103,183.2307692,1.805555556,0,0.027027027,1.583333333,0.583333333,229.6964603,332.8185619,189.2847443,121.268254,272.0652174,-0.311353276,-0.327920228,-0.234301994,-0.306267806,-0.361111111,91.79487179,90.23076923,90.25641026,92,0.205128205,0,0,0,92,90.23076923,90.25641026,92,364.4871795,364.2820513,0.205128205,0.000561995,0.002229654,0,0,0,0.999438005,0.997770346,1,1,1,530.5846154,2.005198166,150.3846154,0.984615385,0.003721082,203.025641,267,274.75,24,31.75,,,,,,,35.29448979,83.64102564,173.1282051,275.8974359,1.128205128,357.4230769,362.7179487,355.9230769,355.974359,0.128205128,1.6,3,1,1,1.782836039,0.559016994,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.745607,0.843034,0,17,SAN BENITO R NR WILLOW CREEK SCHOOL CA,36.60940609,-121.2029797,644.3,CA,Non-ref,2.3,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,36.9,0,0,0,2.07,17.54,0.06,0.27,0,0.13,830.8684,22.34706,0.15,0.83,31.99,42.9,25.11,10.56642,1.240123589,,,1.0858258,-1.698039213,0,12.18500748
11158600,0.290548425,0.001919442,39,434.1538462,2.666666667,70.20512821,246.8461538,114.4358974,1494.25641,632.1794872,322.1538462,152.3333333,383.3076923,22.43727926,30.68113155,23.81688492,14.79692965,20.2567447,7.004583216,12.33141026,7.786093982,2.388302808,5.393729097,51.92307692,115.9487179,182.1282051,0.833333333,0,0,0.694444444,0.222222222,228.7917726,332.8963211,187.8591661,119.8187095,271.2126533,-0.328732194,-0.346524217,-0.253547009,-0.307008547,-0.387150997,32.97435897,38.30769231,49.25641026,54.17948718,59.02564103,51.92307692,41,37.82051282,92,90.23076923,90.25641026,92,364.4871795,174.7179487,189.7692308,0.520202049,0.641583055,0.578897773,0.454165493,0.411092531,0.479797951,0.358416945,0.421102227,0.545834507,0.588907469,1395.675897,2.16370416,151.6923077,0.067179487,0.000104148,166.1282051,27.83783784,179.2811733,9.735294118,44.20108618,15.5,51.51478958,3.818181818,34.73444215,30.5483871,59.9087498,17.69978913,107.6842105,144.7894737,211.5,6.358974359,59.12519367,114.4473684,30.60526316,49.26315789,6.333333333,56.76640885,120.7297297,32.91891892,46.75675676,1.245467518,1.28940674,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.764887,0.845215,0,15,SAN BENITO R A HWY 156 NR HOLLISTER CA,36.85189909,-121.4299368,1568.1,CA,Non-ref,1.9,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,36.8,4.36,0,0,3.46,15.52,1.84,0.15,0,0.34,669.6839,20.38515,0.14,1.18,29.88,41.38,28.74,10.69106,2.775351787,,,0.88566347,-1.880080374,0,7.685346808
11159200,0.659366817,6.51825E-05,39,852.3076923,4.512820513,151.2051282,473.6153846,222.974359,1292.615385,505.974359,283.7179487,144.4615385,354.9230769,21.40600807,26.38311037,23.02296652,15.71205379,20.3766165,8.598241904,12.02179487,9.756387161,5.252502426,7.292558528,48.02564103,116.1282051,180.5128205,0.055555556,0,0,0.055555556,0,218.4032873,312.4944259,181.2519435,115.1192918,261.5445931,-0.34982906,-0.401880342,-0.293133903,-0.295270655,-0.384045584,57.51282051,41.02564103,78.64102564,82.15384615,34.48717949,49.20512821,11.61538462,9.846153846,92,90.23076923,90.25641026,92,364.4871795,259.3333333,105.1538462,0.288459293,0.374860647,0.545565826,0.12865909,0.107023411,0.711540707,0.625139353,0.454434174,0.87134091,0.892976589,631.2025641,21.36613417,128,0.016153846,0.000546806,241.3333333,48.08823529,183.6444626,27.73913043,61.08699241,4.551724138,39.78235995,5,24.77728876,37.66666667,68.12087029,218.8097356,93.87179487,135.974359,173.8717949,4.743589744,126.7074061,238.3333333,90.07692308,102.2948718,5.179487179,23.94241167,67.55882353,6.529411765,14.38235294,1.922513369,1.227481142,Coast Range,MARINE WEST COAST FOREST,MARINE WEST COAST FOREST,0.717894,0.864967,0,9,CORRALITOS C A FREEDOM CA,36.9393968,-121.7705065,71,CA,Non-ref,0.1,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,69.5,6.88,0,0,20.86,59.5,6.26,0.1,0,3.16,305.1939,20.98322,0.12,2.59,21.18,36.59,42.23,10.11787,4.761289346,0.200131577,0.952884345,0.999177,-1.664970736,0,9.981067665
11160000,0.824723388,0.00017541,39,1108.512821,9.358974359,189.8717949,639.2820513,270,1344.102564,538.9487179,298.3333333,143.6153846,359.4358974,21.41425901,27.58294314,22.95411083,14.88274506,20.08076923,8.774234253,12.20794314,10.05181972,5.458863843,7.312987737,48.71794872,116.025641,180.3076923,0.194444444,0,0,0.111111111,0.083333333,218.7105572,313.0565775,182.3574639,115.0943834,261.1371237,-0.349508547,-0.431623932,-0.291296296,-0.28008547,-0.36968661,91.66666667,88.53846154,90.25641026,92,0.333333333,1.692307692,0,0,92,90.23076923,90.25641026,92,364.4871795,362.4615385,2.025641026,0.005547398,0.003623188,0.018596788,0,0,0.994452602,0.996376812,0.981403212,1,1,1314.589744,30.77274083,128.4615385,1.114615385,0.026091616,236.4358974,197,210.9136398,76.5,79.25,8.333333333,24.85130719,,,,,371.0403614,88.56410256,137.6923077,202.2564103,1.205128205,337.1153846,360.974359,319.4871795,332.7564103,0.256410256,7.833333333,13.2,3.4,6.9,1.459871569,1.090419184,Coast Range,MARINE WEST COAST FOREST,MARINE WEST COAST FOREST,0.717894,0.864967,0,9,SOQUEL C A SOQUEL CA,36.9913389,-121.9557933,104.4,CA,Non-ref,0.6,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,70.2,0,0,0,13.16,78.92,0.07,0,0,0.97,365.7696,24.79517,0.12,2.88,19.27,36.81,43.92,10.39968,3.037844581,0.189544635,0.575807143,1.067532903,-1.781561262,0,11.68242235
11162570,0.68769437,0,30,855.0333333,11.43333333,163.7333333,462.8,217.3666667,1243.333333,481.8333333,286.6666667,144.2333333,326.5666667,19.79199424,24.33199275,21.65448568,14.93532357,18.13242754,8.282808469,11.20369565,9.690128505,5.395098494,6.80326087,44.86666667,113.0333333,184.6666667,0,0,0,0,0,221.2424149,324.2641304,180.7915511,115.6582906,260.692029,-0.801731481,-0.952481481,-0.93637037,-0.588185185,-0.769666667,87.46666667,83.86666667,90.26666667,92,4.533333333,6.133333333,0,0,92,90,90.26666667,92,364.2666667,353.6,10.66666667,0.029200289,0.049275362,0.067399267,0,0,0.970799711,0.950724638,0.932600733,1,1,1153.633333,21.32809205,131.1666667,0.315,0.005823643,215.0333333,219.7,256.9807542,54.6,76.00283396,3.285714286,16.88095238,,,,,226.415202,92.6,137.5333333,188.8333333,1.7,302.2458333,348.6333333,278.5,294.9666667,0.9,17.14071429,26.4,12.8,14.3,1.740044251,1.075548784,Coast Range,MARINE WEST COAST FOREST,MARINE WEST COAST FOREST,0.720063,0.839739,0,17,SAN GREGORIO C A SAN GREGORIO CA,37.3257762,-122.3866404,132,CA,Ref,0.4,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,74,0.43,0,0,6.83,65.42,0.76,0.02,0,0.26,318.0385,22.32831,0.13,1.6,26.47,40.11,33.42,10.36944,8.016307443,,,0.991845334,-1.817337639,0,9.813983746
11162630,0.801584945,0,39,899.974359,15.20512821,154.6923077,516.4871795,213.5897436,1122.74359,413.0512821,255.8461538,142.025641,308.9487179,18.74142591,21.96315496,20.77396681,14.8470314,17.30752508,8.636491216,10.89860647,9.988129189,6.158017908,7.460730212,47.79487179,113.2820513,186.2820513,0,0,0,0,0,216.4204856,314.7268673,177.4684626,111.5586738,258.6925864,0,0,0,0,0,81.53846154,76.41025641,89.92307692,92,10.46153846,13.82051282,0.333333333,0,92,90.23076923,90.25641026,92,364.4871795,339.8717949,24.61538462,0.067543931,0.113712375,0.15436812,0.003703704,0,0.932456069,0.886287625,0.84563188,0.996296296,1,442.8461538,15.37749445,129.4102564,0.36,0.012500725,216.4358974,85.21052632,192.5941915,40.16666667,62.5883019,7.470588235,27.08597728,1,7.230769231,,,217.8742819,89,138.8461538,201.6666667,2.41025641,244.0069597,327.4871795,206.2820513,225.1794872,1.846153846,14.76923559,35.78947368,4.631578947,9.236842105,1.742425785,1.179809338,Coast Range,MARINE WEST COAST FOREST,MARINE WEST COAST FOREST,0.720063,0.839739,0,12,PILARCITOS C A HALF MOON BAY CA,37.46660747,-122.434142,69.8,CA,Non-ref,0,sedimentary,sedimentary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,74,0.6,0,0,6.82,67.78,1.14,0.42,0,1.44,237.8258,25.01032,0.13,1.25,24.99,38.34,36.66,10.29167,7.686790954,0.127546832,0.980425832,0.973072848,-1.846549798,0,9.398809518
11164500,0.623035608,0,39,883.3846154,7.358974359,153.2307692,505.9230769,216.8717949,1417.871795,565.3333333,316.974359,150.1025641,381.5128205,21.85234038,28.19843924,23.30442101,15.18448514,20.56209588,8.249979271,11.57736901,9.55192273,4.93118938,6.876867336,47.38461538,114.8974359,179.3589744,0,0,0,0,0,221.1769273,326.4921962,181.7289054,112.231458,260.8740245,-0.242435897,-0.312934473,-0.27548433,-0.149259259,-0.215299145,88.1025641,86.92307692,90.25641026,91.82051282,3.897435897,3.307692308,0,0.179487179,92,90.23076923,90.25641026,92,364.4871795,357.1025641,7.384615385,0.02021666,0.042363434,0.036348267,0,0.001950948,0.97978334,0.957636566,0.963651733,1,0.998049052,954.1615385,24.00779627,133.3076923,0.116410256,0.002929015,239.974359,174.3333333,236.7880892,30.25,53.46663443,2.333333333,25.27777778,,,84,85.58333334,220.1439235,97.38461538,136.8974359,178.2051282,1.384615385,331.8601954,350.5384615,323.9487179,327.6410256,0.487179487,31.65555556,40,27,29.75,1.628126048,0.749833296,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.720063,0.839739,0,17,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,37.42327257,-122.1894095,97.7,CA,Non-ref,0.3,sedimentary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,83.8,0.13,0,0,32.06,53.44,0.32,0.12,0,3.53,291.1925,16.81743,0.14,1.28,27.82,41.69,30.49,10.3613,2.862181106,0.186715749,0.53441429,1.031872772,-1.68839795,0,10.76149905
11166000,0.425911993,0,36,613.2777778,4.5,109.75,356.6111111,142.25,1439.916667,563.1666667,313.8888889,159,399.4444444,22.10489287,27.81968599,23.31856222,15.74183286,21.36138285,8.654904995,12.18285024,9.516203787,5.091967169,7.710688406,45.63888889,112.8611111,179.6111111,0,0,0,0,0,221.7198435,328.660628,182.3264177,110.9560033,261.4815821,-0.166072531,-0.149012346,-0.313765432,-0.127222222,-0.109783951,87.55555556,88.77777778,89.86111111,89.86111111,4.444444444,1.388888889,0.388888889,2.138888889,92,90.16666667,90.25,92,364.4166667,356.0555556,8.361111111,0.022893345,0.048309179,0.015262515,0.004314204,0.023248792,0.977106655,0.951690821,0.984737485,0.995685796,0.976751208,154.2583333,19.99465923,118.7777778,0.061944444,0.008029116,139.7222222,102.2222222,205.4250054,8.166666667,34.33152581,17.625,23.45191886,29.25,32.575,58.42857143,66.4029304,156.9040494,76.44444444,128.8333333,185.9166667,3.944444444,288.1260595,326.5555556,276.25,281.5972222,2.944444444,2.503871771,8.444444444,1,1.666666667,1.91738966,0.917191408,Central California Foothills and Coastal Mountains,MEDITERRANEAN CALIFORNIA,MEDITERRANEAN CALIFORNIA,0.720063,0.839739,0,17,MATADERO C A PALO ALTO CA,37.4216062,-122.1355193,16.5,CA,Non-ref,0.3,quarternary,quarternary,Clayey and loamy colluvium; on poorly consolidated rocks on lee sides of Pacific Coast Ranges,140,0,0,0,60.77,11.07,0,0,0,13.54,118.5532,9.455757,0.15,0.75,31.39,42.74,25.87,11.61378,4.292371134,,,0.920724846,-1.987469596,0,8.331531596
